,timestep,Clipper-Europa distance,velocity,acceleration
849,995670633.4607,3070867,16.2355613206078,9.519718840534218e-06
850,995674953.4607,3056679,16.240455570566404,9.540513221975265e-06
851,995679273.4607,3047296,16.245310930578423,9.56196776409857e-06
852,995683593.4607,3042726,16.25012737154073,9.584089379409647e-06
853,995687913.4607,3042939,16.254904852472997,9.606885219392657e-06
854,995692233.4607,3047867,16.259643311796708,9.630432040209585e-06
855,995696553.4607,3057408,16.26434266905539,9.654679171882977e-06
856,995700873.4607,3071424,16.269002841734203,9.67962538793097e-06
857,995705193.4607,3089745,16.273623733544635,9.705279084501832e-06
858,995709513.4607,3112180,16.278205233564922,9.731648959708705e-06
859,995713833.4607,3138518,16.28274720687853,9.758818777276934e-06
860,995718153.4607,3168535,16.28724949641422,9.786735876718943e-06
861,995722473.4607,3202008,16.29171194454652,9.815400319425785e-06
862,995726793.4607,3238715,16.296134378601725,9.844822672045413e-06
863,995731113.4607,3278451,16.30051661089231,9.875013824484595e-06
864,995735433.4607,3320962,16.30485842626354,9.90606598735794e-06
865,995739753.4607,3365788,16.309159586190912,9.937923666035125e-06
866,995744073.4607,3412445,16.313419854051094,9.970588402423128e-06
867,995748393.4607,3460477,16.31763897803921,1.0004072861214408e-05
868,995752713.4607,3509449,16.321816691258693,1.0038390134504803e-05
869,995757033.4607,3558945,16.32595269721864,1.0073641880808745e-05
870,995761353.4607,3608560,16.330046674905567,1.01097686109138e-05
871,995765673.4607,3657898,16.334098308451317,1.0146772493791391e-05
872,995769993.4607,3706570,16.3381072669082,1.0184667878241098e-05
873,995774313.4607,3754190,16.342073203395717,1.0223469306621043e-05
874,995778633.4607,3800373,16.345995737971112,1.0263288007775143e-05
875,995782953.4607,3844734,16.349874461852192,1.0304058924968424e-05
876,995787273.4607,3886889,16.353708971126416,1.0345784552825172e-05
877,995791593.4607,3926449,16.357498841244546,1.038848100275536e-05
878,995795913.4607,3963024,16.361243625147523,1.043216521145926e-05
879,995800233.4607,3996225,16.3649428325784,1.047696102602136e-05
880,995804553.4607,4025657,16.368595935460103,1.0522799708390221e-05
881,995808873.4607,4050925,16.372202409267516,1.0569686759895712e-05
882,995813193.4607,4071637,16.37576170525236,1.06176429979009e-05
883,995817513.4607,4087396,16.379273250792643,1.066668959470771e-05
884,995821833.4607,4097949,16.382736426805625,1.0716967466562428e-05
885,995826153.4607,4103524,16.38615057543704,1.0768401107515343e-05
886,995830473.4607,4104439,16.38951504820382,1.0820998009238224e-05
887,995834793.4607,4100996,16.392829171852856,1.0874781560444643e-05
888,995839113.4607,4093473,16.3960922477575,1.0929775853543004e-05
889,995843433.4607,4082126,16.3993035235548,1.0986138185983922e-05
890,995847753.4607,4067186,16.40246220069125,1.1043784900908124e-05
891,995852073.4607,4048859,16.405567488796425,1.1102724742471682e-05
892,995856393.4607,4027324,16.40861856660357,1.1162985055869638e-05
893,995860713.4607,4002733,16.411614579458192,1.1224593881735337e-05
894,995865033.4607,3975210,16.414554607220516,1.128772898967554e-05
895,995869353.4607,3944848,16.41743767274774,1.135229908467171e-05
896,995873673.4607,3911715,16.420262805832696,1.1418315607648217e-05
897,995877993.4607,3875847,16.423028997963435,1.1485811538346344e-05
898,995882313.4607,3837254,16.425735199036964,1.1554820743900106e-05
899,995886633.4607,3795919,16.428380281090366,1.1625546776229326e-05
900,995890953.4607,3751798,16.430963047549117,1.1697888874220281e-05
901,995895273.4607,3704826,16.433482309208053,1.1771862790905248e-05
902,995899593.4607,3654917,16.435936829830652,1.184750823241434e-05
903,995903913.4607,3601964,16.438325325349407,1.1924866267211094e-05
904,995908233.4607,3545932,16.440646418654612,1.2004171095225728e-05
905,995912553.4607,3487071,16.44289865208265,1.2085310618955757e-05
906,995916873.4607,3425716,16.445080576165243,1.2168305070841525e-05
907,995921193.4607,3362223,16.447190686746332,1.2253201512083642e-05
908,995925513.4607,3296966,16.449227421821742,1.2340048688469218e-05
909,995929833.4607,3230337,16.451189110089256,1.2429116472227105e-05
910,995934153.4607,3162746,16.45307398309237,1.2520277738742614e-05
911,995938473.4607,3094618,16.454880278593258,1.2613556802948469e-05
912,995942793.4607,3026393,16.45660616394033,1.2709009108680818e-05
913,995947113.4607,2958528,16.45824973066036,1.2806692136298128e-05
914,995951433.4607,2891495,16.45980892983196,1.2906918815940947e-05
915,995955753.4607,2825781,16.46128158483177,1.3009547430381469e-05
916,995960073.4607,2761891,16.462665513179996,1.3114611066705986e-05
917,995964393.4607,2700344,16.463958437782562,1.3222179840040302e-05
918,995968713.4607,2641677,16.465157982815942,1.333232689344033e-05
919,995973033.4607,2586442,16.466261600855898,1.3445423725346018e-05
920,995977353.4607,2535208,16.46726659138614,1.3561312112682383e-05
921,995981673.4607,2488556,16.468170249068514,1.3680035969385385e-05
922,995985993.4607,2447081,16.468969758106386,1.3801681339623564e-05
923,995990313.4607,2411386,16.469662186031382,1.39263370613331e-05
924,995994633.4607,2381941,16.470244393082197,1.4054442097053537e-05
925,995998953.4607,2358714,16.470713051055057,1.418581410857628e-05
926,996003273.4607,2341540,16.471064817256423,1.4320508085555147e-05
927,996007593.4607,2330222,16.471296205533257,1.445862922974948e-05
928,996011913.4607,2324525,16.471403576702006,1.4600286970364412e-05
929,996016233.4607,2324180,16.47138302792872,-1.4746005352357989e-05
930,996020553.4607,2328876,16.471230413025086,-1.4895576229265093e-05
931,996024873.4607,2338264,16.470941554674596,-1.5049072348103936e-05
932,996029193.4607,2351966,16.470512086183586,-1.5206625721083726e-05
933,996033513.4607,2369572,16.469937441865692,-1.536837457579837e-05
934,996037833.4607,2390654,16.46921272029356,-1.5534952669725544e-05
935,996042153.4607,2414767,16.468332708739418,-1.5706122211144696e-05
936,996046473.4607,2441462,16.467292140509972,-1.5881979448235257e-05
937,996050793.4607,2470289,16.46608550320008,-1.6062692364245695e-05
938,996055113.4607,2500807,16.464707024181564,-1.624843697214019e-05
939,996059433.4607,2532588,16.463150500898095,-1.6439987136735332e-05
940,996063753.4607,2565229,16.461409328688294,-1.663706956079548e-05
941,996068073.4607,2598353,16.459476816487054,-1.683981143001222e-05
942,996072393.4607,2631619,16.45734595012986,-1.7048428048755614e-05
943,996076713.4607,2664725,16.45500937184926,-1.7263144729763578e-05
944,996081033.4607,2697421,16.452459167345182,-1.7484916322354302e-05
945,996085353.4607,2729515,16.44968689677991,-1.7713424491545746e-05
946,996089673.4607,2760841,16.446683986159663,-1.7948837572286065e-05
947,996093993.4607,2791247,16.443441429070887,-1.81914315434874e-05
948,996098313.4607,2820588,16.439949755114394,-1.844149579894688e-05
949,996102633.4607,2848717,16.436198754042415,-1.8700218012503877e-05
950,996106953.4607,2875481,16.432177501096387,-1.896722598416472e-05
951,996111273.4607,2900717,16.427874842563536,-1.9242747038228518e-05
952,996115593.4607,2924249,16.42327900934549,-1.9527145105735297e-05
953,996119913.4607,2945884,16.41837757040056,-1.9820805640689323e-05
954,996124233.4607,2965411,16.41315707449304,-2.0125240547415443e-05
955,996128553.4607,2982603,16.40760308128888,-2.0440026037573943e-05
956,996132873.4607,2997212,16.40170079084083,-2.076548324458913e-05
957,996137193.4607,3008974,16.395434552744316,-2.1102104812380748e-05
958,996141513.4607,3017605,16.388787804654886,-2.145041116933815e-05
959,996145833.4607,3022807,16.381742598574434,-2.181235069936417e-05
960,996150153.4607,3024265,16.374279623811717,-2.2187427562005145e-05
961,996154473.4607,3021653,16.366379013573933,-2.2576087369659954e-05
962,996158793.4607,3014632,16.358019687450682,-2.297899724089829e-05
963,996163113.4607,3002857,16.349179251301457,-2.339686616695171e-05
964,996167433.4607,2986121,16.33983334798033,-2.383224410882221e-05
965,996171753.4607,2964728,16.329955660830148,-2.4284559482273495e-05
966,996176073.4607,2939085,16.31951897201068,-2.4754448665938543e-05
967,996180393.4607,2909579,16.308494271130296,-2.524284182533274e-05
968,996184713.4607,2876579,16.296850600855755,-2.575073177310181e-05
969,996189033.4607,2840431,16.2845541497395,-2.628153128773374e-05
970,996193353.4607,2801455,16.271568218513867,-2.683459456741398e-05
971,996197673.4607,2759946,16.257854637620955,-2.7410855891508258e-05
972,996201993.4607,2716165,16.243372527595742,-2.801164532550583e-05
973,996206313.4607,2670344,16.228078051257828,-2.8638390145419575e-05
974,996210633.4607,2622676,16.211923108040423,-2.9295764766247244e-05
975,996214953.4607,2573317,16.19485522169865,-2.998306546850377e-05
976,996219273.4607,2522382,16.176819478981063,-3.0701697158067925e-05
977,996223593.4607,2469945,16.15775675118092,-3.145361345974122e-05
978,996227913.4607,2416033,16.137603282864514,-3.224092201317714e-05
979,996232233.4607,2360628,16.116288746779258,-3.30701922876615e-05
980,996236553.4607,2303667,16.093735971441408,-3.394071187495498e-05
981,996240873.4607,2245040,16.069863657414903,-3.48546498374949e-05
982,996245193.4607,2184591,16.044583734594816,-3.581495809537454e-05
983,996249513.4607,2122118,16.017800660081978,-3.6824838075311736e-05
984,996253833.4607,2057460,15.989408405985179,-3.789377852480129e-05
985,996258153.4607,1990732,15.959289860863812,-3.902117382205374e-05
986,996262473.4607,1922142,15.927320728727862,-4.0210456860396854e-05
987,996266793.4607,1851926,15.893365423605111,-4.146621063303902e-05
988,996271113.4607,1780344,15.857275777483881,-4.2793437580259924e-05
989,996275433.4607,1707677,15.818886104905975,-4.42062420422259e-05
990,996279753.4607,1634222,15.778011840497351,-4.5704435393644154e-05
991,996284073.4607,1560288,15.734455250444809,-4.7293673451269254e-05
992,996288393.4607,1486195,15.687998748010179,-4.89813931176983e-05
993,996292713.4607,1412269,15.638402502425228,-5.077577840514749e-05
994,996297033.4607,1338840,15.585396097532033,-5.26985903729008e-05
995,996301353.4607,1266236,15.52867574161299,-5.475076660696529e-05
996,996305673.4607,1194784,15.467913111377474,-5.6941903909049744e-05
997,996309993.4607,1124803,15.402743987410489,-5.928438813343439e-05
998,996314313.4607,1056600,15.332763613876002,-6.179190611379972e-05
999,996318633.4607,990471,15.257511736472514,-6.449878734752048e-05
1000,996322953.4607,926693,15.176466617991718,-6.740840905973059e-05
1001,996327273.4607,865525,15.089059281095674,-7.053731295315714e-05
1002,996331593.4607,807204,14.994653310018883,-7.390649931057766e-05
1003,996335913.4607,751951,14.892535907137347,-7.753919697079633e-05
1004,996340233.4607,699880,14.781890380752396,-8.148979062778772e-05
1005,996344553.4607,650793,14.66178424906498,-8.576640016716373e-05
1006,996348873.4607,604460,14.531194838843861,-9.039694343775571e-05
1007,996353193.4607,560693,14.388973672876261,-9.541592594491271e-05
1008,996357513.4607,519344,14.233831710401187,-0.00010086085293471409
1009,996361833.4607,480292,14.064291360424502,-0.00010681107681790973
1010,996366153.4607,443437,13.878669637409713,-0.00011327973751247413
1011,996370473.4607,408686,13.67513622110014,-0.00012030591849385025
1012,996374793.4607,375948,13.45166281956063,-0.00012793425958672856
1013,996379113.4607,345120,13.206019396160576,-0.00013620820468152433
1014,996383433.4607,316076,12.935721891660211,-0.00014519471833072657
1015,996387753.4607,288667,12.638058490371161,-0.00015488798375663652
1016,996392073.4607,262707,12.310274999825033,-0.0001652935155746149
1017,996396393.4607,237987,11.949592651344004,-0.00017639898824369684
1018,996400713.4607,214270,11.553355296420834,-0.0001881611710957766
1019,996405033.4607,191314,11.119169631931898,-0.00020038432087207198
1020,996409353.4607,168888,10.64526130030826,-0.00021293057683343715
1021,996413673.4607,146792,10.131105678396526,-0.00022557871604112848
1022,996417993.4607,124888,9.57788174975638,-0.00023801279854338242
1023,996422313.4607,103131,8.989166131379843,-0.0002499048859348475
1024,996426633.4607,81566,8.37181720645982,-0.00026013638920530324
1025,996430953.4607,60281,7.736873916672851,-0.00026839199217597515
1026,996435273.4607,39744,7.10082796218612,-0.0002773806863947272
1027,996439593.4607,22009,6.485509280600161,-0.00026743151420261706
1028,996443913.4607,18048,5.9838636553411,-0.0003437352361810954
1029,996448233.4607,31935,5.3234569367849565,-0.0004712950803120859
1030,996452553.4607,48732,5.010986307780365,-0.00024296795742519665
1031,996456873.4607,66262,4.936612951552877,0.0002756249958570849
1032,996461193.4607,83427,5.013970463682844,0.0002633222715591276
1033,996465513.4607,100035,5.222647258813565,0.00025367107432193523
1034,996469833.4607,116082,5.527464113897941,0.00024273608223771687
1035,996474153.4607,131707,5.896900072402168,0.00023054146791221924
1036,996478473.4607,147146,6.302580110316056,0.00021805804919064898
1037,996482793.4607,162717,6.723225448561602,0.00020552330883715799
1038,996487113.4607,178810,7.143909892489549,0.00019321639758441503
1039,996491433.4607,195876,7.55487669237361,0.00018127001468715083
1040,996495753.4607,214419,7.950164618606749,0.00016992358900730654
1041,996500073.4607,234983,8.32632783316922,0.00015925149372445353
1042,996504393.4607,258149,8.681721969509088,0.0001492798670599073
1043,996508713.4607,284515,9.01589460644836,0.00014000904930762124
1044,996513033.4607,314552,9.3292065733988,0.00013145363988477065
1045,996517353.4607,348226,9.62249499847922,0.0001235607584883842
1046,996521673.4607,385373,9.896778395469669,0.00011628563324870596
1047,996525993.4607,425806,10.153215122064926,0.00010958493803182417
1048,996530313.4607,469317,10.393016318827936,0.00010341489953365642
1049,996534633.4607,515683,10.61741703053468,9.776829284811753e-05
1050,996538953.4607,564675,10.827616612735474,9.256918587176125e-05
1051,996543273.4607,616055,11.024705524116554,8.77738756999995e-05
1052,996547593.4607,669590,11.209706270432148,8.334671205054404e-05
1053,996551913.4607,725048,11.383568959492331,7.92549795920486e-05
1054,996556233.4607,782209,11.547186069938716,7.549433803057615e-05
1055,996560553.4607,840866,11.701381125470501,7.201170537963109e-05
1056,996564873.4607,900828,11.846882694718675,6.877910493306625e-05
1057,996569193.4607,961926,11.984357248449383,6.577462062165743e-05
1058,996573513.4607,1024015,12.11441380212566,6.297844072564834e-05
1059,996577833.4607,1086982,12.23761740396066,6.038972935781312e-05
1060,996582153.4607,1150745,12.354486240481686,5.797499563492414e-05
1061,996586473.4607,1215263,12.46547864710051,5.571743838695328e-05
1062,996590793.4607,1280538,12.571013412352748,5.3604132892049514e-05
1063,996595113.4607,1346617,12.671473505170162,5.162338127309256e-05
1064,996599433.4607,1413581,12.767214828123352,4.9776009291195816e-05
1065,996603753.4607,1481460,12.858564972055545,4.804091732103208e-05
1066,996608073.4607,1550233,12.94581536246168,4.640791819507432e-05
1067,996612393.4607,1619838,13.029233518069878,4.486927207940349e-05
1068,996616713.4607,1690168,13.1090653373639,4.341793478505294e-05
1069,996621033.4607,1761075,13.185540558549876,4.205529465302698e-05
1070,996625353.4607,1832372,13.25887195009458,4.0767720303843106e-05
1071,996629673.4607,1903834,13.329250110101968,3.954884940626687e-05
1072,996633993.4607,1975205,13.396851056585328,3.8393901468943604e-05
1073,996638313.4607,2046198,13.461837573080343,3.729849634311622e-05
1074,996642633.4607,2116504,13.524362678402817,3.626409338424915e-05
1075,996646953.4607,2185792,13.584569012799403,3.528160219779645e-05
1076,996651273.4607,2253716,13.642585223158962,3.4346910472112565e-05
1077,996655593.4607,2319914,13.698530836206443,3.3456960923377686e-05
1078,996659913.4607,2384018,13.752517059388296,3.260893296738258e-05
1079,996664233.4607,2445652,13.804649053709744,3.180416101934309e-05
1080,996668553.4607,2504440,13.855025451048874,3.1036383667126544e-05
1081,996672873.4607,2560003,13.903735741549704,3.0302846520919774e-05
1082,996677193.4607,2611970,13.950863513202986,2.9601514094645747e-05
1083,996681513.4607,2659974,13.99648710446025,2.893054405595777e-05
1084,996685833.4607,2703795,14.04067966119268,2.8290993795977777e-05
1085,996690153.4607,2743677,14.083515982082256,2.767833004440338e-05
1086,996694473.4607,2779943,14.125048880554374,2.7092913581901625e-05
1087,996698793.4607,2812883,14.165317815203133,2.6519055115802115e-05
1088,996703113.4607,2842749,14.20482002839902,2.6029850093247166e-05
1089,996707433.4607,2869757,14.247517315642467,2.5643023388266873e-05
1090,996711753.4607,2894085,14.285239036567297,2.4951114583150797e-05
1091,996716073.4607,2915875,14.321146992289929,2.449689429739041e-05
1092,996720393.4607,2935223,14.355993469095381,2.4033954002202057e-05
1093,996724713.4607,2952187,14.389957172552325,2.3590827306517986e-05
1094,996729033.4607,2966784,14.422999147144928,2.3165882325319994e-05
1095,996733353.4607,2978990,14.455178548297392,2.2756288818331925e-05
1096,996737673.4607,2988742,14.486526905983006,2.2361296028503975e-05
1097,996741993.4607,2995939,14.517077635449665,2.1980176514859366e-05
1098,996746313.4607,3000446,14.54686220134234,2.1612287146184657e-05
1099,996750633.4607,3002091,14.575910826662628,2.125832523571397e-05
1100,996754953.4607,3000673,14.60425241633308,2.091647435712619e-05
1101,996759273.4607,2995962,14.63191365543009,2.0586015330922586e-05
1102,996763593.4607,2987702,14.658919888992124,2.0266445430446046e-05
1103,996767913.4607,2975615,14.685295211027405,1.9957289946148392e-05
1104,996772233.4607,2959516,14.711062902964454,1.9659137628162077e-05
1105,996776553.4607,2939605,14.736245280980468,1.9370585603154577e-05
1106,996780873.4607,2916189,14.76086301963481,1.9091092232208352e-05
1107,996785193.4607,2889598,14.784935816955315,1.8820283812565764e-05
1108,996789513.4607,2860173,14.808482457421004,1.8557806561880376e-05
1109,996793833.4607,2828276,14.831521151371446,1.8304159568022505e-05
1110,996798153.4607,2794278,14.854069411113771,1.8058241118613837e-05
1111,996802473.4607,2758565,14.876143510586346,1.781963542720518e-05
1112,996806793.4607,2721533,14.897759001988915,1.7588059686386626e-05
1113,996811113.4607,2683592,14.918930761343509,1.7363244812096474e-05
1114,996815433.4607,2645164,14.939673255120782,1.7145614899582074e-05
1115,996819753.4607,2606683,14.960000438592818,1.6934289632508577e-05
1116,996824073.4607,2568601,14.97992531733717,1.6728942883504133e-05
1117,996828393.4607,2531385,14.99946035354266,1.652935482486957e-05
1118,996832713.4607,2495521,15.018617497216482,1.633531520158092e-05
1119,996837033.4607,2461518,15.037408396038991,1.6147182130300628e-05
1120,996841353.4607,2429906,15.055844307780056,1.5964242312657097e-05
1121,996845673.4607,2401246,15.0739357381349,1.5786236081661664e-05
1122,996849993.4607,2376121,15.091692765604842,1.5612991615370442e-05
1123,996854313.4607,2355150,15.109125064862607,1.544434561997796e-05
1124,996858633.4607,2338870,15.12624207981652,1.5280607823542497e-05
1125,996862953.4607,2327458,15.143052955912085,1.512119960144799e-05
1126,996867273.4607,2320998,15.15956624713896,1.4965916213807562e-05
1127,996871593.4607,2319561,15.17579018279684,1.4814624291851358e-05
1128,996875913.4607,2323185,15.191732687793245,1.4667195898947736e-05
1129,996880233.4607,2331876,15.207401522596458,1.4523899093948431e-05
1130,996884553.4607,2345597,15.222804224706328,1.4384253880726277e-05
1131,996888873.4607,2364265,15.237947860410626,1.4248092579220709e-05
1132,996893193.4607,2387755,15.252839240508372,1.4115307084270054e-05
1133,996897513.4607,2415896,15.267484933714671,1.3985793521139437e-05
1134,996901833.4607,2448479,15.281891381651945,1.3859783339718489e-05
1135,996906153.4607,2485262,15.296064849009307,1.3736875488852879e-05
1136,996910473.4607,2525975,15.31001121539911,1.3616932405318004e-05
1137,996914793.4607,2570333,15.323736155175318,1.3499866864865894e-05
1138,996919113.4607,2618039,15.337245148127806,1.33855950560984e-05
1139,996923433.4607,2668795,15.350543576294559,1.3274319336205854e-05
1140,996927753.4607,2722310,15.363636682053203,1.3165702453671067e-05
1141,996932073.4607,2778310,15.376529392387472,1.3059631191369006e-05
1142,996936393.4607,2836542,15.389226469426069,1.2956034870052303e-05
1143,996940713.4607,2896782,15.401732519033425,1.2854845562275523e-05
1144,996945033.4607,2958799,15.41405207228799,1.2756241541003205e-05
1145,996949353.4607,3022227,15.426189550160293,1.2659936774167047e-05
1146,996953673.4607,3086699,15.438149113711825,1.2565837294690837e-05
1147,996957993.4607,3151864,15.449934791547177,1.2473885240885376e-05
1148,996962313.4607,3217387,15.461550486464617,1.2384025075888847e-05
1149,996966633.4607,3282941,15.47300004491388,1.2296414466364174e-05
1150,996970953.4607,3348202,15.484287226691373,1.2210808312593074e-05
1151,996975273.4607,3412843,15.49541557695157,1.2127127078754094e-05
1152,996979593.4607,3476537,15.506388533224586,1.2045322293900468e-05
1153,996983913.4607,3538948,15.517209431392866,1.1965347077360778e-05
1154,996988233.4607,3599735,15.527881563020701,1.1887339834311018e-05
1155,996992553.4607,3658550,15.538408148430335,1.181108803261498e-05
1156,996996873.4607,3715033,15.54879222450716,1.1736523038210908e-05
1157,997001193.4607,3768819,15.55903673496041,1.1663603698707933e-05
1158,997005513.4607,3819534,15.569144533572288,1.1592290414186411e-05
1159,997009833.4607,3866796,15.579118433488775,1.152270699221708e-05
1160,997014153.4607,3910215,15.58896118448772,1.145467066265749e-05
1161,997018473.4607,3949399,15.598675378728304,1.1388124920665333e-05
1162,997022793.4607,3983946,15.608263530772366,1.132303733515701e-05
1163,997027113.4607,4013453,15.617728082810997,1.1259376475600342e-05
1164,997031433.4607,4037657,15.627071449202077,1.119725563118264e-05
1165,997035753.4607,4056792,15.636295998013797,1.1136515154182451e-05
1166,997040073.4607,4071188,15.645403968169765,1.1077106479265766e-05
1167,997044393.4607,4081153,15.654397537892093,1.1019001621052719e-05
1168,997048713.4607,4086973,15.663278826500623,1.0962173108298191e-05
1169,997053033.4607,4088913,15.672049931848173,1.0906722433804638e-05
1170,997057353.4607,4087211,15.680712912310488,1.0852507723636448e-05
1171,997061673.4607,4082084,15.68926971436082,1.0799486519104706e-05
1172,997065993.4607,4073722,15.697722230913557,1.0747634537313282e-05
1173,997070313.4607,4062287,15.70607230305434,1.0696928458029066e-05
1174,997074633.4607,4047918,15.714321752694016,1.0647459972740823e-05
1175,997078953.4607,4030728,15.722472366865032,1.0599104108824371e-05
1176,997083273.4607,4010804,15.730525835329148,1.0551824084880479e-05
1177,997087593.4607,3988208,15.7384838011945,1.050559977425914e-05
1178,997091913.4607,3962980,15.746347863142468,1.0460411714673235e-05
1179,997096233.4607,3935139,15.754119603542357,1.0416344357300357e-05
1180,997100553.4607,3904684,15.761800575187557,1.0373286906703069e-05
1181,997104873.4607,3871598,15.769392247384022,1.0331207801302051e-05
1182,997109193.4607,3835851,15.77689605006883,1.0290090470602623e-05
1183,997113513.4607,3797407,15.784313375787685,1.024991864282315e-05
1184,997117833.4607,3756290,15.791645604395057,1.0210771005646914e-05
1185,997122153.4607,3712770,15.7988940920195,1.0172548051541241e-05
1186,997126473.4607,3667198,15.806060123797295,1.0135222367451786e-05
1187,997130793.4607,3619945,15.813144952572465,1.0098779733445024e-05
1188,997135113.4607,3571408,15.820149800399912,1.0063206329091909e-05
1189,997139433.4607,3522004,15.827075879947119,1.0028574271674078e-05
1190,997143753.4607,3472169,15.833924384429858,9.99479331003302e-06
1191,997148073.4607,3422360,15.84069644522339,9.961838354022747e-06
1192,997152393.4607,3373049,15.847393164806194,9.929696600608701e-06
1193,997156713.4607,3324723,15.854015617027061,9.89835541134937e-06
1194,997161033.4607,3277885,15.860564864578784,9.867881970180895e-06
1195,997165353.4607,3233053,15.867041949607883,9.838194270832582e-06
1196,997169673.4607,3190753,15.873447857347017,9.809271150985187e-06
1197,997173993.4607,3151524,15.87978354578786,9.781102804459595e-06
1198,997178313.4607,3115912,15.886049947243013,9.753679673019985e-06
1199,997182633.4607,3084468,15.892247985584065,9.72706662636906e-06
1200,997186953.4607,3057746,15.898378569158698,9.701189615473382e-06
1201,997191273.4607,3036296,15.904442561199222,9.676030226181846e-06
1202,997195593.4607,3020668,15.910440803862143,9.651580120152667e-06
1203,997199913.4607,3011399,15.916374120491213,9.627830984038351e-06
1204,997204233.4607,3008868,15.922243328330113,9.604843485402072e-06
1205,997208553.4607,3012917,15.928049231732517,9.582548427603499e-06
1206,997212873.4607,3023243,15.933792594579126,9.560928770848476e-06
1207,997217193.4607,3039512,15.9394741611664,9.539976727356371e-06
1208,997221513.4607,3061367,15.94509465745294,9.51968518986329e-06
1209,997225833.4607,3088420,15.950654801558743,9.500111425221069e-06
1210,997230153.4607,3120262,15.956155298278814,9.481191756701354e-06
1211,997234473.4607,3156465,15.961596815509035,9.462910880114068e-06
1212,997238793.4607,3196586,15.966980003052788,9.445262782149582e-06
1213,997243113.4607,3240171,15.972305493030776,9.428241566194624e-06
1214,997247433.4607,3286761,15.977573910053131,9.411903130750332e-06
1215,997251753.4607,3335896,15.982785866151005,9.39618821066966e-06
1216,997256073.4607,3387120,15.987941941275718,9.381083671985399e-06
1217,997260393.4607,3439985,15.993042699561286,9.366584912798768e-06
1218,997264713.4607,3494054,15.998088689627853,9.35268746215692e-06
1219,997269033.4607,3548907,16.003080453460594,9.339446011604619e-06
1220,997273353.4607,3604142,16.008018522210392,9.326805082876967e-06
1221,997277673.4607,3659382,16.012903399923704,9.31475291042378e-06
1222,997281993.4607,3714274,16.017735577699426,9.303285857185352e-06
1223,997286313.4607,3768498,16.022515533725052,9.292400292938787e-06
1224,997290633.4607,3821785,16.027243740549455,9.282149663463865e-06
1225,997294953.4607,3873966,16.03192066142476,9.272480435354772e-06
1226,997299273.4607,3924899,16.0365467367662,9.263381601701268e-06
1227,997303593.4607,3974447,16.04112239468189,9.254849541924211e-06
1228,997307913.4607,4022473,16.045648050706273,9.246880877871338e-06
1229,997312233.4607,4068831,16.05012411230688,9.239526957192477e-06
1230,997316553.4607,4113367,16.054550974630715,9.232736970304868e-06
1231,997320873.4607,4155914,16.05892900965807,9.226500870969157e-06
1232,997325193.4607,4196291,16.063258574407662,9.220816559912243e-06
1233,997329513.4607,4234298,16.067540011361245,9.21568236325403e-06
1234,997333833.4607,4269719,16.07177365279937,9.211150943735154e-06
1235,997338153.4607,4302319,16.07595981891373,9.207174670599616e-06
1236,997342473.4607,4331843,16.0800988121936,9.20374555530478e-06
1237,997346793.4607,4358019,16.08419092453931,9.200863668113476e-06
1238,997351113.4607,4380555,16.08823641691714,9.198524504487822e-06
1239,997355433.4607,4399141,16.092235696041026,9.196790649796342e-06
1240,997359753.4607,4413449,16.096188463179548,9.195628078169534e-06
1241,997364073.4607,4423134,16.100096261927963,9.19476481975677e-06
1242,997368393.4607,4427837,16.103962386545795,9.194882547230963e-06
1243,997372713.4607,4427180,16.107733107691125,9.195320866037605e-06
1244,997377033.4607,4420924,16.11182314716568,9.197583192831175e-06
1245,997381353.4607,4409338,16.116266199714403,9.19791723718702e-06
1246,997385673.4607,4392802,16.11993523186363,9.200209023183556e-06
1247,997389993.4607,4371682,16.123590746167725,9.202749778708822e-06
1248,997394313.4607,4346334,16.127176830329958,9.20595924828787e-06
1249,997398633.4607,4317100,16.130725964409798,9.209795848858285e-06
1250,997402953.4607,4284310,16.134229642217004,9.214162859685397e-06
1251,997407273.4607,4248280,16.137689429837152,9.219082940137134e-06
1252,997411593.4607,4209312,16.14110533958223,9.224550914106254e-06
1253,997415913.4607,4167693,16.144477458027783,9.230569835384689e-06
1254,997420233.4607,4123697,16.14780589148473,9.237196358058766e-06
1255,997424553.4607,4077585,16.151090718084408,9.244386224831627e-06
1256,997428873.4607,4029606,16.154332010453,9.25213465948311e-06
1257,997433193.4607,3979996,16.157529829909638,9.26044441066322e-06
1258,997437513.4607,3928984,16.160684227772407,9.269318509565608e-06
1259,997441833.4607,3876791,16.163795242510176,9.27881597737597e-06
1260,997446153.4607,3823635,16.16686290046284,9.288892194957015e-06
1261,997450473.4607,3769733,16.16988722208732,9.299542430448604e-06
1262,997454793.4607,3715311,16.172868218308516,9.310769860097061e-06
1263,997459113.4607,3660602,16.175805890207656,9.322577518098368e-06
1264,997463433.4607,3605859,16.178700224356884,9.33502639558222e-06
1265,997467753.4607,3551362,16.1815511926236,9.348070460219683e-06
1266,997472073.4607,3497419,16.184358760313188,9.361705363651427e-06
1267,997476393.4607,3444370,16.18712287958261,9.375934875090132e-06
1268,997480713.4607,3392575,16.18984348892203,9.390763740943006e-06
1269,997485033.4607,3342416,16.192520507127927,9.406256730395228e-06
1270,997489353.4607,3294290,16.19515383504905,9.422368682727003e-06
